Orthogroup	longest_isoform_ClytiaProteins	longest_isoform_HydraProteins
OG0008245	Clytia|LOC040072	Hydra|LOC100211414
OG0008246	Clytia|LOC040075	Hydra|LOC100209716
OG0008247	Clytia|LOC040076	Hydra|LOC101240112
OG0008248	Clytia|LOC040077	Hydra|LOC100200475
OG0008249	Clytia|LOC040078	Hydra|LOC101236336
OG0008250	Clytia|LOC040159, Clytia|LOC040145	Hydra|LOC100198511
OG0008251	Clytia|LOC040148	Hydra|LOC100205929
OG0008252	Clytia|LOC040160	Hydra|LOC100212788
OG0008253	Clytia|LOC040168	Hydra|LOC100212584
OG0008255	Clytia|LOC040193	Hydra|LOC100204400
OG0008256	Clytia|LOC040194	Hydra|LOC101241672
OG0008257	Clytia|LOC040197	Hydra|LOC100206913
OG0008258	Clytia|LOC040210	Hydra|LOC100210562
OG0008259	Clytia|LOC040214	Hydra|LOC100215889
OG0008260	Clytia|LOC040226	Hydra|LOC101240934
OG0008261	Clytia|LOC040228	Hydra|LOC100213180
OG0008262	Clytia|LOC040238	Hydra|LOC100205882
OG0008263	Clytia|LOC040239	Hydra|LOC101236679
OG0008264	Clytia|LOC040243	Hydra|LOC100203523
OG0008265	Clytia|LOC040258	Hydra|LOC100202574
OG0008266	Clytia|LOC040261	Hydra|LOC100209426
OG0008267	Clytia|LOC040265	Hydra|LOC100209407
OG0008268	Clytia|LOC040266	Hydra|LOC100200361
OG0008269	Clytia|LOC040267	Hydra|LOC101241782
OG0008270	Clytia|LOC040312	Hydra|LOC100201849
OG0008271	Clytia|LOC040316	Hydra|LOC100210913
OG0008272	Clytia|LOC040318	Hydra|LOC101238664
OG0008273	Clytia|LOC040319	Hydra|LOC100210272
OG0008274	Clytia|LOC040320	Hydra|LOC101236368
OG0008275	Clytia|LOC040321	Hydra|LOC100201057
OG0008276	Clytia|LOC040344	Hydra|LOC100215698
OG0008277	Clytia|LOC040358	Hydra|LOC101235255
OG0008278	Clytia|LOC040368	Hydra|LOC100214238
OG0008279	Clytia|LOC040409	Hydra|LOC100197468
OG0008280	Clytia|LOC040411	Hydra|LOC101238359
OG0008281	Clytia|LOC040463	Hydra|LOC100199199
OG0008282	Clytia|LOC040478	Hydra|LOC105844630
OG0008283	Clytia|LOC040490	Hydra|LOC100207210
OG0008284	Clytia|LOC040498	Hydra|LOC100212223
OG0008285	Clytia|LOC040504	Hydra|LOC100212363
OG0008286	Clytia|LOC040505	Hydra|LOC100208834
OG0008287	Clytia|LOC040506	Hydra|LOC100209595
OG0008288	Clytia|LOC040519	Hydra|LOC124817817
OG0008289	Clytia|LOC040537	Hydra|LOC100215982
OG0008290	Clytia|LOC040562	Hydra|LOC100213673
OG0008291	Clytia|LOC040578	Hydra|LOC100214433
OG0008292	Clytia|LOC040596	Hydra|LOC100192262
OG0008293	Clytia|LOC040599	Hydra|LOC101235239
OG0008294	Clytia|LOC040601	Hydra|LOC101239932
OG0008296	Clytia|LOC040605	Hydra|LOC100200516
OG0008297	Clytia|LOC040610	Hydra|LOC100210041
OG0008298	Clytia|LOC040613	Hydra|LOC100197558
OG0008299	Clytia|LOC040665	Hydra|LOC100201063
OG0008300	Clytia|LOC040677	Hydra|LOC101238393
OG0008301	Clytia|LOC040693	Hydra|LOC100201169
OG0008302	Clytia|LOC040720	Hydra|LOC101237442
OG0008303	Clytia|LOC040725	Hydra|LOC101235135
OG0008304	Clytia|LOC040728	Hydra|LOC100209242
OG0008305	Clytia|LOC040729	Hydra|LOC100197033
OG0008307	Clytia|LOC040733	Hydra|LOC100210366
OG0008308	Clytia|LOC040752	Hydra|LOC100197225
OG0008309	Clytia|LOC040757	Hydra|LOC100201302
OG0008310	Clytia|LOC040782	Hydra|LOC105844364
OG0008311	Clytia|LOC040819	Hydra|LOC100204358
OG0008312	Clytia|LOC040821	Hydra|LOC100206462
OG0008313	Clytia|LOC040822	Hydra|LOC100205191
OG0008314	Clytia|LOC040823	Hydra|LOC100199360
OG0008315	Clytia|LOC040863	Hydra|LOC101239853
OG0008317	Clytia|LOC040881	Hydra|LOC100199926
OG0008318	Clytia|LOC040883	Hydra|LOC100200779
OG0008319	Clytia|LOC040887	Hydra|LOC100212924
OG0008320	Clytia|LOC040888	Hydra|LOC100205983
OG0008321	Clytia|LOC040915	Hydra|LOC105847882
OG0008322	Clytia|LOC040917	Hydra|LOC100205860
OG0008323	Clytia|LOC040918	Hydra|LOC100209405
OG0008324	Clytia|LOC040919	Hydra|LOC100207479
OG0008325	Clytia|LOC040921	Hydra|LOC100199511
OG0008326	Clytia|LOC040923	Hydra|LOC100200753
OG0008327	Clytia|LOC040926	Hydra|LOC100206807
OG0008328	Clytia|LOC040936	Hydra|LOC100198617
OG0008329	Clytia|LOC040937	Hydra|LOC100204237
OG0008330	Clytia|LOC040946	Hydra|LOC100201284
OG0008331	Clytia|LOC040972	Hydra|LOC100205922
OG0008332	Clytia|LOC040974	Hydra|LOC100211113
OG0008333	Clytia|LOC040981	Hydra|LOC100214352
OG0008334	Clytia|LOC040993	Hydra|LOC100204009
OG0008335	Clytia|LOC041001	Hydra|LOC100197480
OG0008336	Clytia|LOC041002	Hydra|LOC100213808
OG0008337	Clytia|LOC041004	Hydra|LOC105845166
OG0008338	Clytia|LOC041008	Hydra|LOC100211403
OG0008339	Clytia|LOC041047	Hydra|LOC100212671
OG0008340	Clytia|LOC041049	Hydra|LOC100208775
OG0008341	Clytia|LOC041066	Hydra|LOC105845147
OG0008342	Clytia|LOC041087	Hydra|LOC100207745
OG0008343	Clytia|LOC041088	Hydra|LOC100210859
OG0008344	Clytia|LOC041094	Hydra|LOC100213417
OG0008345	Clytia|LOC041096	Hydra|LOC100200468
OG0008346	Clytia|LOC041099	Hydra|LOC105843796
OG0008347	Clytia|LOC041101	Hydra|LOC101239919
OG0008348	Clytia|LOC041104	Hydra|LOC100212991
OG0008349	Clytia|LOC041106	Hydra|LOC100208540
OG0008350	Clytia|LOC041136	Hydra|LOC100212519
OG0008351	Clytia|LOC041146	Hydra|LOC100201501
OG0008352	Clytia|LOC041157	Hydra|LOC100198903
OG0008353	Clytia|LOC041159	Hydra|LOC100197237
OG0008354	Clytia|LOC041163	Hydra|LOC100208171
OG0008355	Clytia|LOC041169	Hydra|LOC100206857
OG0008356	Clytia|LOC041174	Hydra|LOC101235836
OG0008357	Clytia|LOC041225	Hydra|LOC100209968
OG0008358	Clytia|LOC041231	Hydra|LOC100208858
OG0008359	Clytia|LOC041242	Hydra|LOC100204116
OG0008360	Clytia|LOC041243	Hydra|LOC100202780
OG0008361	Clytia|LOC041288	Hydra|LOC100213041
OG0008362	Clytia|LOC041299	Hydra|LOC100207631
OG0008363	Clytia|LOC041309	Hydra|LOC100209027
OG0008364	Clytia|LOC041310	Hydra|LOC100202383
OG0008365	Clytia|LOC041311	Hydra|LOC100201675
OG0008366	Clytia|LOC041313	Hydra|LOC101240865
OG0008367	Clytia|LOC041315	Hydra|LOC101235534
OG0008368	Clytia|LOC041325	Hydra|LOC100200593
OG0008369	Clytia|LOC041328	Hydra|LOC100209945
OG0008370	Clytia|LOC041330	Hydra|LOC100202669
OG0008371	Clytia|LOC041338	Hydra|LOC100197798
OG0008372	Clytia|LOC041370, Clytia|LOC041366	Hydra|LOC105849093
OG0008373	Clytia|LOC041381	Hydra|LOC100206716
OG0008374	Clytia|LOC041397	Hydra|LOC101236161
OG0008375	Clytia|LOC041408	Hydra|LOC100202527
OG0008376	Clytia|LOC041413	Hydra|LOC100210250
OG0008377	Clytia|LOC041415	Hydra|LOC101239184
OG0008378	Clytia|LOC041417	Hydra|LOC100214288
OG0008379	Clytia|LOC041451	Hydra|LOC100211215
OG0008380	Clytia|LOC041456	Hydra|LOC100206611
OG0008381	Clytia|LOC041464	Hydra|LOC100215655
OG0008382	Clytia|LOC041482	Hydra|LOC100203415
OG0008383	Clytia|LOC041558	Hydra|LOC100202940
OG0008384	Clytia|LOC041559	Hydra|LOC101241766
OG0008385	Clytia|LOC041563	Hydra|LOC100201589
OG0008386	Clytia|LOC041568	Hydra|LOC100209749
OG0008387	Clytia|LOC041569	Hydra|LOC100214005
OG0008388	Clytia|LOC041575	Hydra|LOC100209948
OG0008389	Clytia|LOC041606	Hydra|LOC100212818
OG0008390	Clytia|LOC041608	Hydra|LOC100204104
OG0008391	Clytia|LOC041610	Hydra|LOC100200942
OG0008392	Clytia|LOC041615	Hydra|LOC100208571
OG0008393	Clytia|LOC041616	Hydra|LOC100212418
OG0008394	Clytia|LOC041623	Hydra|LOC124811133
OG0008395	Clytia|LOC041628	Hydra|LOC100212435
OG0008396	Clytia|LOC041629	Hydra|LOC100213404
OG0008397	Clytia|LOC041632	Hydra|LOC105847254
OG0008398	Clytia|LOC041634	Hydra|LOC100214508
OG0008399	Clytia|LOC041635	Hydra|LOC100203585
OG0008400	Clytia|LOC041636	Hydra|LOC100204413
OG0008401	Clytia|LOC041641	Hydra|LOC100200157
OG0008402	Clytia|LOC041679	Hydra|LOC101240548
OG0008403	Clytia|LOC041682	Hydra|LOC100201595
OG0008404	Clytia|LOC041704	Hydra|LOC100212745
OG0008405	Clytia|LOC041707	Hydra|LOC100210703
OG0008406	Clytia|LOC041719	Hydra|LOC100202741
OG0008407	Clytia|LOC041727	Hydra|LOC100206780
OG0008408	Clytia|LOC041733	Hydra|LOC124811334
OG0008409	Clytia|LOC041745	Hydra|LOC100204000
OG0008410	Clytia|LOC041747	Hydra|LOC100203029
OG0008411	Clytia|LOC041748	Hydra|LOC100197226
OG0008412	Clytia|LOC041751	Hydra|LOC100204767
OG0008413	Clytia|LOC041752	Hydra|LOC100208979
OG0008414	Clytia|LOC041754	Hydra|LOC101239170
OG0008415	Clytia|LOC041758	Hydra|LOC100207514
OG0008416	Clytia|LOC041762	Hydra|LOC100211412
OG0008417	Clytia|LOC041765	Hydra|LOC100198199
OG0008418	Clytia|LOC041766	Hydra|LOC100200073
OG0008419	Clytia|LOC041780	Hydra|LOC100200408
OG0008420	Clytia|LOC041816	Hydra|LOC100213132
OG0008422	Clytia|LOC041822	Hydra|LOC100197697
OG0008423	Clytia|LOC041824	Hydra|LOC100201262
OG0008424	Clytia|LOC041829	Hydra|LOC101234406
OG0008425	Clytia|LOC041833	Hydra|LOC100210462
OG0008426	Clytia|LOC041834	Hydra|LOC100206781
OG0008427	Clytia|LOC041836	Hydra|LOC100209087
OG0008428	Clytia|LOC041837	Hydra|LOC100200452
OG0008429	Clytia|LOC041839	Hydra|LOC100208732
OG0008430	Clytia|LOC041840	Hydra|LOC101238186
OG0008431	Clytia|LOC041841	Hydra|LOC100206114
OG0008432	Clytia|LOC041852	Hydra|LOC100201454
OG0008433	Clytia|LOC041854	Hydra|LOC100198431
OG0008434	Clytia|LOC041861	Hydra|LOC100197709
OG0008435	Clytia|LOC041884	Hydra|LOC100198363
OG0008436	Clytia|LOC041911	Hydra|LOC100208847
OG0008437	Clytia|LOC041920	Hydra|LOC100205625
OG0008438	Clytia|LOC041924	Hydra|LOC100197044
OG0008439	Clytia|LOC041947	Hydra|LOC100210367
OG0008440	Clytia|LOC041950	Hydra|LOC100207093
OG0008441	Clytia|LOC041975	Hydra|LOC100201516
OG0008442	Clytia|LOC041980	Hydra|LOC101238545
OG0008443	Clytia|LOC041990	Hydra|LOC100207269
OG0008444	Clytia|LOC041991	Hydra|LOC100202412
OG0008445	Clytia|LOC041993	Hydra|LOC100192289
OG0008446	Clytia|LOC041996	Hydra|LOC100212226
OG0008447	Clytia|LOC042013	Hydra|LOC100206371
OG0008448	Clytia|LOC042014	Hydra|LOC100213702
OG0008449	Clytia|LOC042077	Hydra|LOC100214661
OG0008450	Clytia|LOC042083	Hydra|LOC100210846
OG0008451	Clytia|LOC042087	Hydra|LOC100197125
OG0008452	Clytia|LOC042088	Hydra|LOC100214183
OG0008453	Clytia|LOC042090	Hydra|LOC100200043
OG0008454	Clytia|LOC042095	Hydra|LOC100215094
OG0008455	Clytia|LOC042123	Hydra|LOC100210587
OG0008456	Clytia|LOC042124	Hydra|LOC100210488
OG0008457	Clytia|LOC042129	Hydra|LOC100199793
OG0008458	Clytia|LOC042135	Hydra|LOC100197285
OG0008459	Clytia|LOC042136	Hydra|LOC100198723
OG0008461	Clytia|LOC042152	Hydra|LOC100209916
OG0008462	Clytia|LOC042187	Hydra|LOC100209760
OG0008463	Clytia|LOC042190	Hydra|LOC101234331
OG0008464	Clytia|LOC042195	Hydra|LOC100197714
OG0008465	Clytia|LOC042197	Hydra|LOC101240556
OG0008466	Clytia|LOC042198	Hydra|LOC100209922
OG0008467	Clytia|LOC042199	Hydra|LOC100210565
OG0008468	Clytia|LOC042200	Hydra|LOC100201438
OG0008469	Clytia|LOC042201	Hydra|LOC100201787
OG0008470	Clytia|LOC042206	Hydra|LOC101241243
OG0008471	Clytia|LOC042238	Hydra|LOC124811664
OG0008472	Clytia|LOC042239	Hydra|LOC100202705
OG0008473	Clytia|LOC042240	Hydra|LOC100214898
OG0008474	Clytia|LOC042245	Hydra|LOC100199126
OG0008475	Clytia|LOC042247	Hydra|LOC100200026
OG0008476	Clytia|LOC042254	Hydra|LOC100212746
OG0008477	Clytia|LOC042260	Hydra|LOC100212042
OG0008478	Clytia|LOC042264	Hydra|LOC100214574
OG0008479	Clytia|LOC042295	Hydra|LOC100199544
OG0008480	Clytia|LOC042329	Hydra|LOC100202783
OG0008481	Clytia|LOC042331	Hydra|LOC105846310
OG0008482	Clytia|LOC042332	Hydra|LOC101241002
OG0008483	Clytia|LOC042333	Hydra|LOC100202714
OG0008484	Clytia|LOC042355	Hydra|LOC101237345
OG0008485	Clytia|LOC042358	Hydra|LOC100213767
OG0008487	Clytia|LOC042399	Hydra|LOC100199409
OG0008488	Clytia|LOC042403	Hydra|LOC100210044
OG0008489	Clytia|LOC042419	Hydra|LOC100212486
OG0008490	Clytia|LOC042438	Hydra|LOC100203001
OG0008491	Clytia|LOC042454	Hydra|LOC100211723
OG0008492	Clytia|LOC042455	Hydra|LOC100197652
OG0008493	Clytia|LOC042472	Hydra|LOC100213799
OG0008494	Clytia|LOC042479, Clytia|LOC042480	Hydra|LOC100201888
OG0008495	Clytia|LOC042481	Hydra|LOC101238049
OG0008496	Clytia|LOC042482	Hydra|LOC101235318
OG0008498	Clytia|LOC042537	Hydra|LOC105846713
OG0008499	Clytia|LOC042546	Hydra|LOC100207912
OG0008500	Clytia|LOC042547	Hydra|LOC100208466
OG0008501	Clytia|LOC042580	Hydra|LOC100213694
OG0008502	Clytia|LOC042584	Hydra|LOC100209250
OG0008503	Clytia|LOC042600	Hydra|LOC100201893
OG0008504	Clytia|LOC042609	Hydra|LOC100211932
OG0008505	Clytia|LOC042615	Hydra|LOC100206463
OG0008506	Clytia|LOC042620	Hydra|LOC100198376
OG0008507	Clytia|LOC042661	Hydra|LOC105847182
OG0008508	Clytia|LOC042667	Hydra|LOC100202406
OG0008509	Clytia|LOC042670	Hydra|LOC101239023
OG0008510	Clytia|LOC042676	Hydra|LOC100201116
OG0008511	Clytia|LOC042720	Hydra|LOC101238383
OG0008512	Clytia|LOC042721	Hydra|LOC100201868
OG0008513	Clytia|LOC042798	Hydra|LOC100206528
OG0008514	Clytia|LOC042802	Hydra|LOC100211438
OG0008515	Clytia|LOC042803	Hydra|LOC101235065
OG0008516	Clytia|LOC042804	Hydra|LOC100208434
OG0008517	Clytia|LOC042805	Hydra|LOC100197984
OG0008518	Clytia|LOC042810	Hydra|LOC100202729
OG0008519	Clytia|LOC042811	Hydra|LOC105845605
OG0008520	Clytia|LOC042847	Hydra|LOC100212376
OG0008521	Clytia|LOC042877	Hydra|LOC101236238
OG0008522	Clytia|LOC042880	Hydra|LOC100206923
OG0008523	Clytia|LOC042881	Hydra|LOC100203342
OG0008524	Clytia|LOC042884	Hydra|LOC100215444
OG0008525	Clytia|LOC042888	Hydra|LOC100210536
OG0008526	Clytia|LOC042892	Hydra|LOC100206145
OG0008527	Clytia|LOC042898	Hydra|LOC100203958
OG0008528	Clytia|LOC042899	Hydra|LOC100207540
OG0008529	Clytia|LOC042900	Hydra|LOC100215853
OG0008530	Clytia|LOC042901	Hydra|LOC105846724
OG0008531	Clytia|LOC042906	Hydra|LOC100208227
OG0008532	Clytia|LOC042908	Hydra|LOC100198412
OG0008533	Clytia|LOC042912	Hydra|LOC100200293
OG0008534	Clytia|LOC042916	Hydra|LOC100212436
OG0008535	Clytia|LOC042921	Hydra|LOC100205593
OG0008536	Clytia|LOC042926	Hydra|LOC100206823
OG0008537	Clytia|LOC042927	Hydra|LOC100203280
OG0008538	Clytia|LOC042932	Hydra|LOC100215649
OG0008539	Clytia|LOC042974	Hydra|LOC100211375
OG0008540	Clytia|LOC042977	Hydra|LOC100201233
OG0008541	Clytia|LOC042983	Hydra|LOC100210861
OG0008542	Clytia|LOC042991	Hydra|LOC100208823
OG0008543	Clytia|LOC042992	Hydra|LOC101235989
OG0008544	Clytia|LOC042996	Hydra|LOC100201297
OG0008545	Clytia|LOC042998	Hydra|LOC101239128
OG0008546	Clytia|LOC043045	Hydra|LOC100199563
OG0008547	Clytia|LOC043052	Hydra|LOC100200601
OG0008548	Clytia|LOC043053	Hydra|LOC100205313
OG0008549	Clytia|LOC043054	Hydra|LOC100199001
OG0008550	Clytia|LOC043058	Hydra|LOC100199024
OG0008551	Clytia|LOC043061	Hydra|LOC100210106
OG0008552	Clytia|LOC043125	Hydra|LOC100200787
OG0008553	Clytia|LOC043130	Hydra|LOC100205637
OG0008554	Clytia|LOC043153	Hydra|LOC100210131
OG0008555	Clytia|LOC043158	Hydra|LOC100200008
OG0008556	Clytia|LOC043214, Clytia|LOC043227	Hydra|LOC100214781
OG0008557	Clytia|LOC043218	Hydra|LOC101239476
OG0008558	Clytia|LOC043220	Hydra|LOC100198304
OG0008559	Clytia|LOC043223	Hydra|LOC100209283
OG0008560	Clytia|LOC043225	Hydra|LOC100197434
OG0008561	Clytia|LOC043226	Hydra|LOC100200303
OG0008562	Clytia|LOC043230	Hydra|LOC100198813
OG0008563	Clytia|LOC043247, Clytia|LOC043248	Hydra|LOC105849593
OG0008564	Clytia|LOC043261	Hydra|LOC101236319
OG0008565	Clytia|LOC043278	Hydra|LOC100205523
OG0008566	Clytia|LOC043288	Hydra|LOC105844705
OG0008567	Clytia|LOC043289	Hydra|LOC101240194
OG0008568	Clytia|LOC043290	Hydra|LOC100199860
OG0008569	Clytia|LOC043320	Hydra|LOC100203743
OG0008570	Clytia|LOC043343	Hydra|LOC100208125
OG0008571	Clytia|LOC043364	Hydra|LOC101241560
OG0008572	Clytia|LOC043382	Hydra|LOC100211569
OG0008573	Clytia|LOC043383	Hydra|LOC100211033
OG0008574	Clytia|LOC043387	Hydra|LOC100211167
OG0008575	Clytia|LOC043388	Hydra|LOC101240404
OG0008576	Clytia|LOC043395	Hydra|LOC100210073
OG0008577	Clytia|LOC043402	Hydra|LOC100197920
OG0008578	Clytia|LOC043407	Hydra|LOC101238654
OG0008579	Clytia|LOC043413	Hydra|LOC100208960
OG0008580	Clytia|LOC043437	Hydra|LOC100210673
OG0008581	Clytia|LOC043438	Hydra|LOC100215062
OG0008582	Clytia|LOC043443	Hydra|LOC100206482
OG0008583	Clytia|LOC043444	Hydra|LOC101234786
OG0008584	Clytia|LOC043452	Hydra|LOC100208137
OG0008585	Clytia|LOC043456	Hydra|LOC100214886
OG0008586	Clytia|LOC043458	Hydra|LOC100209444
OG0008587	Clytia|LOC043459	Hydra|LOC101240855
OG0008588	Clytia|LOC043461	Hydra|LOC100213708
OG0008590	Clytia|LOC043476	Hydra|LOC100200033
OG0008591	Clytia|LOC043514	Hydra|LOC100211313
OG0008592	Clytia|LOC043534	Hydra|LOC100207863
OG0008593	Clytia|LOC043535	Hydra|LOC101239914
OG0008594	Clytia|LOC043536	Hydra|LOC100210869
OG0008595	Clytia|LOC043541	Hydra|LOC100199885
OG0008596	Clytia|LOC043548	Hydra|LOC101239667
OG0008597	Clytia|LOC043550	Hydra|LOC100197183
OG0008598	Clytia|LOC043601	Hydra|LOC100201864
OG0008599	Clytia|LOC043606	Hydra|LOC100203550
OG0008600	Clytia|LOC043649, Clytia|LOC043633	Hydra|LOC105845289, Hydra|LOC100213853
OG0008601	Clytia|LOC043635	Hydra|LOC124817662
OG0008602	Clytia|LOC043637	Hydra|LOC100211225
OG0008603	Clytia|LOC043638	Hydra|LOC100215589
OG0008604	Clytia|LOC043650	Hydra|LOC105844516
OG0008605	Clytia|LOC043651	Hydra|LOC100207471
OG0008606	Clytia|LOC043652	Hydra|LOC100210963
OG0008607	Clytia|LOC043653	Hydra|LOC101236247
OG0008608	Clytia|LOC043654	Hydra|LOC100204908
OG0008609	Clytia|LOC043655	Hydra|LOC101236832
OG0008610	Clytia|LOC043656	Hydra|LOC100202298
OG0008611	Clytia|LOC043682	Hydra|LOC100203614
OG0008612	Clytia|LOC043694	Hydra|LOC100208124
OG0008613	Clytia|LOC043705	Hydra|LOC100207538
OG0008614	Clytia|LOC043722	Hydra|LOC100202640
OG0008615	Clytia|LOC043725	Hydra|LOC100215215
OG0008616	Clytia|LOC043727	Hydra|LOC100197690
OG0008617	Clytia|LOC043728	Hydra|LOC100204867
OG0008618	Clytia|LOC043730	Hydra|LOC100198078
OG0008619	Clytia|LOC043733	Hydra|LOC100208838
OG0008620	Clytia|LOC043736	Hydra|LOC100211621
OG0008621	Clytia|LOC043742	Hydra|LOC100197367
OG0008622	Clytia|LOC043769	Hydra|LOC100205130
OG0008623	Clytia|LOC043771	Hydra|LOC105850970
OG0008624	Clytia|LOC043774	Hydra|LOC100215919
OG0008625	Clytia|LOC043775	Hydra|LOC100199272
OG0008626	Clytia|LOC043778	Hydra|LOC100207815
OG0008627	Clytia|LOC043780	Hydra|LOC105846648
OG0008628	Clytia|LOC043782	Hydra|LOC100204271
OG0008629	Clytia|LOC043784	Hydra|LOC100214507
OG0008630	Clytia|LOC043785	Hydra|LOC100212514
OG0008631	Clytia|LOC043786	Hydra|LOC100205881
OG0008632	Clytia|LOC043816	Hydra|LOC100201509
OG0008633	Clytia|LOC043830	Hydra|LOC100214996
OG0008634	Clytia|LOC043834	Hydra|LOC100213983
OG0008635	Clytia|LOC043843	Hydra|LOC100213297
OG0008636	Clytia|LOC043844	Hydra|LOC100204250
OG0008637	Clytia|LOC043845	Hydra|LOC100204734
OG0008638	Clytia|LOC043853	Hydra|LOC100213532
OG0008639	Clytia|LOC043868	Hydra|LOC100202545
OG0008640	Clytia|LOC043869	Hydra|LOC101241271
OG0008642	Clytia|LOC043881	Hydra|LOC101235654
OG0008643	Clytia|LOC043883	Hydra|LOC100205798
OG0008644	Clytia|LOC043886	Hydra|LOC100200134
OG0008645	Clytia|LOC043891	Hydra|LOC100202227
OG0008646	Clytia|LOC043908	Hydra|LOC100199623
OG0008647	Clytia|LOC043915	Hydra|LOC100203143
OG0008648	Clytia|LOC043916	Hydra|LOC100213830
OG0008649	Clytia|LOC043918	Hydra|LOC100215712
OG0008650	Clytia|LOC043943	Hydra|LOC100213691
OG0008651	Clytia|LOC043945	Hydra|LOC100203735
OG0008652	Clytia|LOC043970	Hydra|LOC100199344
OG0008653	Clytia|LOC043972	Hydra|LOC100204840
OG0008654	Clytia|LOC043973	Hydra|LOC100209974
OG0008655	Clytia|LOC043974	Hydra|LOC100197495
OG0008656	Clytia|LOC043982	Hydra|LOC100196995
OG0008657	Clytia|LOC044038	Hydra|LOC100213993
OG0008658	Clytia|LOC044045, Clytia|LOC044094	Hydra|LOC100215245
OG0008659	Clytia|LOC044049	Hydra|LOC100214527
OG0008660	Clytia|LOC044064	Hydra|LOC100202925
OG0008661	Clytia|LOC044065	Hydra|LOC100200310
OG0008662	Clytia|LOC044069	Hydra|LOC100210724
OG0008663	Clytia|LOC044075	Hydra|LOC100215424
OG0008664	Clytia|LOC044076	Hydra|LOC100204703
OG0008665	Clytia|LOC044077	Hydra|LOC100213455
OG0008666	Clytia|LOC044078	Hydra|LOC100201593
OG0008667	Clytia|LOC044140, Clytia|LOC044079, Clytia|LOC044141	Hydra|LOC100210120
OG0008668	Clytia|LOC044081	Hydra|LOC100212851
OG0008669	Clytia|LOC044083	Hydra|LOC100202967
OG0008670	Clytia|LOC044084	Hydra|LOC101238725
OG0008671	Clytia|LOC044085	Hydra|LOC100200207
OG0008672	Clytia|LOC044087	Hydra|LOC101237017
OG0008673	Clytia|LOC044092, Clytia|LOC044090	Hydra|LOC100211727
OG0008674	Clytia|LOC044095	Hydra|LOC100200745
OG0008675	Clytia|LOC044099	Hydra|LOC100197636
OG0008676	Clytia|LOC044111	Hydra|LOC105847697
OG0008677	Clytia|LOC044114	Hydra|LOC100199488
OG0008678	Clytia|LOC044116	Hydra|LOC100211474
OG0008679	Clytia|LOC044117	Hydra|LOC100214096
OG0008680	Clytia|LOC044127	Hydra|LOC101241668
OG0008681	Clytia|LOC044133	Hydra|LOC101241756
OG0008682	Clytia|LOC044144	Hydra|LOC100210097
OG0008683	Clytia|LOC044146	Hydra|LOC100201911
OG0008684	Clytia|LOC044149	Hydra|LOC100205890
OG0008685	Clytia|LOC044150	Hydra|LOC100205906
OG0008686	Clytia|LOC044176	Hydra|LOC100201446
OG0008687	Clytia|LOC044223	Hydra|LOC105845708
OG0008688	Clytia|LOC044225	Hydra|LOC124814246
OG0008689	Clytia|LOC044240	Hydra|LOC100206806
OG0008690	Clytia|LOC044260	Hydra|LOC100204108
OG0008691	Clytia|LOC044267	Hydra|LOC100202030
OG0008692	Clytia|LOC044270	Hydra|LOC100201970
OG0008693	Clytia|LOC044271	Hydra|LOC100198931
OG0008694	Clytia|LOC044273	Hydra|LOC100200683
OG0008695	Clytia|LOC044277	Hydra|LOC100213219
OG0008696	Clytia|LOC044280	Hydra|LOC100202709
OG0008697	Clytia|LOC044282	Hydra|LOC100212221
OG0008698	Clytia|LOC044286	Hydra|LOC100192283
OG0008699	Clytia|LOC044288	Hydra|LOC100198506
OG0008700	Clytia|LOC044291	Hydra|LOC105850929
OG0008701	Clytia|LOC044302	Hydra|LOC100214839
OG0008702	Clytia|LOC044306	Hydra|LOC100203406
OG0008703	Clytia|LOC044315	Hydra|LOC100212261
OG0008704	Clytia|LOC044318	Hydra|LOC100197141
OG0008705	Clytia|LOC044322	Hydra|LOC100215008
OG0008706	Clytia|LOC044326	Hydra|LOC100199386
OG0008707	Clytia|LOC044329	Hydra|LOC105844871
OG0008708	Clytia|LOC044332	Hydra|LOC100203734
OG0008709	Clytia|LOC044335	Hydra|LOC100202711
OG0008710	Clytia|LOC044342	Hydra|LOC100201532
OG0008711	Clytia|LOC044353	Hydra|LOC100198077
OG0008712	Clytia|LOC044355	Hydra|LOC100203445
OG0008713	Clytia|LOC044357	Hydra|LOC100201835
OG0008714	Clytia|LOC044360	Hydra|LOC100197590
OG0008715	Clytia|LOC044362	Hydra|LOC100205951
OG0008716	Clytia|LOC044365	Hydra|LOC100202283
OG0008717	Clytia|LOC044366	Hydra|LOC100212092
OG0008718	Clytia|LOC044368	Hydra|LOC105843820
OG0008719	Clytia|LOC044371	Hydra|LOC100201995
OG0008720	Clytia|LOC044373	Hydra|LOC100201551
OG0008721	Clytia|LOC044377	Hydra|LOC100203856
OG0008722	Clytia|LOC044385	Hydra|LOC101237967
OG0008723	Clytia|LOC044390	Hydra|LOC100212548
OG0008724	Clytia|LOC044513	Hydra|LOC101241475
OG0008725	Clytia|LOC044515	Hydra|LOC100200367
OG0008726	Clytia|LOC044521	Hydra|LOC100198939
OG0008727	Clytia|LOC044522	Hydra|LOC100208421
