Orthogroup	longest_isoform_ClytiaProteins	longest_isoform_HydractiniaProteins
OG0010329	Clytia|LOC039350	Hydractinia|LOC130648972
OG0010330	Clytia|LOC039364	Hydractinia|LOC130649021
OG0010331	Clytia|LOC039386	Hydractinia|LOC130653965
OG0010332	Clytia|LOC039393	Hydractinia|LOC130653709
OG0010333	Clytia|LOC039422	Hydractinia|LOC130644870, Hydractinia|LOC130658034
OG0010334	Clytia|LOC039441	Hydractinia|LOC130656861
OG0010335	Clytia|LOC039474	Hydractinia|LOC130656463
OG0010336	Clytia|LOC039480	Hydractinia|LOC130656521
OG0010337	Clytia|LOC039499	Hydractinia|LOC130654466
OG0010338	Clytia|LOC039856, Clytia|LOC039860	Hydractinia|LOC130641470
OG0010341	Clytia|LOC039943	Hydractinia|LOC130645406
OG0010342	Clytia|LOC040021	Hydractinia|LOC130624352
OG0010343	Clytia|LOC040110	Hydractinia|LOC130642423
OG0010344	Clytia|LOC040149	Hydractinia|LOC130662368
OG0010345	Clytia|LOC040169	Hydractinia|LOC130641238
OG0010346	Clytia|LOC040232, Clytia|LOC040254	Hydractinia|LOC130622230
OG0010347	Clytia|LOC040595	Hydractinia|LOC130613793
OG0010348	Clytia|LOC040615	Hydractinia|LOC130614198
OG0010349	Clytia|LOC040753	Hydractinia|LOC130628811
OG0010350	Clytia|LOC040820	Hydractinia|LOC130641396
OG0010351	Clytia|LOC040890	Hydractinia|LOC130625808
OG0010352	Clytia|LOC040991, Clytia|LOC040971	Hydractinia|LOC130662532
OG0010354	Clytia|LOC041007	Hydractinia|LOC130612359
OG0010355	Clytia|LOC041024	Hydractinia|LOC130613144
OG0010356	Clytia|LOC041054	Hydractinia|LOC130641438
OG0010357	Clytia|LOC041102	Hydractinia|LOC130623753
OG0010358	Clytia|LOC041166	Hydractinia|LOC130629079
OG0010359	Clytia|LOC041194, Clytia|LOC041191	Hydractinia|LOC130641821
OG0010360	Clytia|LOC041323	Hydractinia|LOC130614092
OG0010361	Clytia|LOC041358	Hydractinia|LOC130634328
OG0010362	Clytia|LOC041368	Hydractinia|LOC130655167
OG0010363	Clytia|LOC041371	Hydractinia|LOC130655856
OG0010364	Clytia|LOC041384	Hydractinia|LOC130613068
OG0010365	Clytia|LOC041411	Hydractinia|LOC130624989, Hydractinia|LOC130624988
OG0010366	Clytia|LOC041412	Hydractinia|LOC130625335
OG0010367	Clytia|LOC041418	Hydractinia|LOC130625843
OG0010369	Clytia|LOC041433	Hydractinia|LOC130625901
OG0010370	Clytia|LOC041445	Hydractinia|LOC130625125, Hydractinia|LOC130653826
OG0010372	Clytia|LOC041562	Hydractinia|LOC130654678
OG0010374	Clytia|LOC041631	Hydractinia|LOC130656792
OG0010375	Clytia|LOC041642	Hydractinia|LOC130657006
OG0010376	Clytia|LOC041678	Hydractinia|LOC130614129
OG0010377	Clytia|LOC045236, Clytia|LOC041680	Hydractinia|LOC130614440
OG0010378	Clytia|LOC041708	Hydractinia|LOC130621589
OG0010379	Clytia|LOC041725	Hydractinia|LOC130656137
OG0010380	Clytia|LOC041731	Hydractinia|LOC130656184
OG0010381	Clytia|LOC041820	Hydractinia|LOC130621720
OG0010382	Clytia|LOC041927	Hydractinia|LOC130623792
OG0010383	Clytia|LOC041955	Hydractinia|LOC130631271
OG0010385	Clytia|LOC042073	Hydractinia|LOC130612557
OG0010386	Clytia|LOC042131, Clytia|LOC042151	Hydractinia|LOC130654531
OG0010387	Clytia|LOC042173	Hydractinia|LOC130655828
OG0010388	Clytia|LOC042196	Hydractinia|LOC130625787
OG0010389	Clytia|LOC042241	Hydractinia|LOC130656901
OG0010391	Clytia|LOC042357	Hydractinia|LOC130648417
OG0010392	Clytia|LOC042435	Hydractinia|LOC130632918
OG0010393	Clytia|LOC042456	Hydractinia|LOC130630252
OG0010394	Clytia|LOC042465	Hydractinia|LOC130630707, Hydractinia|LOC130630726
OG0010396	Clytia|LOC042549	Hydractinia|LOC130647796
OG0010397	Clytia|LOC042586	Hydractinia|LOC130635655
OG0010398	Clytia|LOC042599	Hydractinia|LOC130656765
OG0010399	Clytia|LOC042616, Clytia|LOC042632	Hydractinia|LOC130657015
OG0010400	Clytia|LOC042618	Hydractinia|LOC130658008, Hydractinia|LOC130658013
OG0010401	Clytia|LOC042625	Hydractinia|LOC130656774
OG0010402	Clytia|LOC042631	Hydractinia|LOC130656910
OG0010403	Clytia|LOC042876	Hydractinia|LOC130654357
OG0010404	Clytia|LOC042879	Hydractinia|LOC130655188
OG0010405	Clytia|LOC042891	Hydractinia|LOC130621714
OG0010406	Clytia|LOC042922, Clytia|LOC042897	Hydractinia|LOC130621791
OG0010407	Clytia|LOC042913	Hydractinia|LOC130655754
OG0010408	Clytia|LOC042924	Hydractinia|LOC130621622
OG0010409	Clytia|LOC042958	Hydractinia|LOC130621893
OG0010410	Clytia|LOC042993	Hydractinia|LOC130640976
OG0010411	Clytia|LOC043105	Hydractinia|LOC130625297
OG0010412	Clytia|LOC043149	Hydractinia|LOC130614768, Hydractinia|LOC130641951
OG0010413	Clytia|LOC043210	Hydractinia|LOC130623335
OG0010414	Clytia|LOC043215	Hydractinia|LOC130622875
OG0010415	Clytia|LOC043216	Hydractinia|LOC130624071
OG0010416	Clytia|LOC043236, Clytia|LOC043217	Hydractinia|LOC130623027
OG0010417	Clytia|LOC043260	Hydractinia|LOC130644302
OG0010418	Clytia|LOC043269	Hydractinia|LOC130644301
OG0010419	Clytia|LOC043287	Hydractinia|LOC130629558
OG0010421	Clytia|LOC043351	Hydractinia|LOC130654381
OG0010422	Clytia|LOC043385	Hydractinia|LOC130613661
OG0010424	Clytia|LOC043453	Hydractinia|LOC130645575
OG0010426	Clytia|LOC043531	Hydractinia|LOC130644564
OG0010427	Clytia|LOC043537, Clytia|LOC043549	Hydractinia|LOC130644329
OG0010428	Clytia|LOC043553	Hydractinia|LOC130613579, Hydractinia|LOC130646010
OG0010429	Clytia|LOC043595	Hydractinia|LOC130614529
OG0010430	Clytia|LOC043735	Hydractinia|LOC130654450
OG0010431	Clytia|LOC043767	Hydractinia|LOC130613580
OG0010432	Clytia|LOC043839	Hydractinia|LOC130655960
OG0010433	Clytia|LOC043887	Hydractinia|LOC130654716, Hydractinia|LOC130614588
OG0010434	Clytia|LOC043888	Hydractinia|LOC130629242, Hydractinia|LOC130628764
OG0010436	Clytia|LOC043909	Hydractinia|LOC130645776
OG0010438	Clytia|LOC043969	Hydractinia|LOC130629187
OG0010439	Clytia|LOC043971	Hydractinia|LOC130629243
OG0010440	Clytia|LOC044059	Hydractinia|LOC130621891
OG0010442	Clytia|LOC044115	Hydractinia|LOC130622032
OG0010443	Clytia|LOC044125	Hydractinia|LOC130621733
OG0010445	Clytia|LOC044142	Hydractinia|LOC130622590
OG0010446	Clytia|LOC044224	Hydractinia|LOC130636302
OG0010448	Clytia|LOC044307	Hydractinia|LOC130644928
OG0010449	Clytia|LOC044313	Hydractinia|LOC130644344
OG0010451	Clytia|LOC044344	Hydractinia|LOC130647440, Hydractinia|LOC130644590, Hydractinia|LOC130644709
OG0010452	Clytia|LOC044351	Hydractinia|LOC130644471
OG0010453	Clytia|LOC044361	Hydractinia|LOC130612976, Hydractinia|LOC130613167
OG0010454	Clytia|LOC044484	Hydractinia|LOC130631162, Hydractinia|LOC130631178, Hydractinia|LOC130631097
OG0010455	Clytia|LOC044560	Hydractinia|LOC130641516
OG0010456	Clytia|LOC044563	Hydractinia|LOC130642005
OG0010457	Clytia|LOC044655	Hydractinia|LOC130662555
OG0010458	Clytia|LOC044658	Hydractinia|LOC130612072
OG0010460	Clytia|LOC044731	Hydractinia|LOC130621810
OG0010461	Clytia|LOC044764, Clytia|LOC044755	Hydractinia|LOC130624079
OG0010462	Clytia|LOC044756	Hydractinia|LOC130624076
OG0010463	Clytia|LOC044796	Hydractinia|LOC130612680
OG0010464	Clytia|LOC044830	Hydractinia|LOC130612331
OG0010465	Clytia|LOC044935	Hydractinia|LOC130645796
OG0010466	Clytia|LOC044963	Hydractinia|LOC130628834, Hydractinia|LOC130628833
OG0010467	Clytia|LOC045087	Hydractinia|LOC130635873
OG0010468	Clytia|LOC045122	Hydractinia|LOC130647906
OG0010469	Clytia|LOC045125	Hydractinia|LOC130654521
OG0010470	Clytia|LOC045126	Hydractinia|LOC130653579
OG0010471	Clytia|LOC045127	Hydractinia|LOC130653572
OG0010472	Clytia|LOC045142	Hydractinia|LOC130654522
OG0010473	Clytia|LOC045183	Hydractinia|LOC130645611
OG0010474	Clytia|LOC045241	Hydractinia|LOC130635905, Hydractinia|LOC130635638, Hydractinia|LOC130635637
OG0010476	Clytia|LOC045261	Hydractinia|LOC130613703
OG0010477	Clytia|LOC045421	Hydractinia|LOC130647625
OG0010478	Clytia|LOC045447	Hydractinia|LOC130634539
OG0010480	Clytia|LOC045613	Hydractinia|LOC130662761, Hydractinia|LOC130612398
OG0010481	Clytia|LOC045618	Hydractinia|LOC130623776
OG0010482	Clytia|LOC045744, Clytia|LOC045776	Hydractinia|LOC130647621
OG0010483	Clytia|LOC045757	Hydractinia|LOC130647555
OG0011374	Clytia|LOC000041	Hydractinia|LOC130647109
OG0011375	Clytia|LOC000080	Hydractinia|LOC130647642
OG0011377	Clytia|LOC000090	Hydractinia|LOC130646992, Hydractinia|LOC130646991
OG0011378	Clytia|LOC000091	Hydractinia|LOC130647185
OG0011382	Clytia|LOC000272	Hydractinia|LOC130641825
OG0011386	Clytia|LOC000354	Hydractinia|LOC130621939
OG0011388	Clytia|LOC000434	Hydractinia|LOC130623430
OG0011389	Clytia|LOC000435	Hydractinia|LOC130655519
OG0011391	Clytia|LOC000443, Clytia|LOC000488	Hydractinia|LOC130654907
OG0011393	Clytia|LOC000447	Hydractinia|LOC130655369
OG0011395	Clytia|LOC000479	Hydractinia|LOC130654803
OG0011397	Clytia|LOC000499	Hydractinia|LOC130654221
OG0011398	Clytia|LOC000505	Hydractinia|LOC130654897
OG0011399	Clytia|LOC000538	Hydractinia|LOC130623814
OG0011400	Clytia|LOC000547, Clytia|LOC043013	Hydractinia|LOC130623140
OG0011401	Clytia|LOC000602	Hydractinia|LOC130655558
OG0011402	Clytia|LOC000611	Hydractinia|LOC130654582
OG0011403	Clytia|LOC000616	Hydractinia|LOC130654438
OG0011404	Clytia|LOC000620	Hydractinia|LOC130654584
OG0011405	Clytia|LOC000626	Hydractinia|LOC130653739
OG0011406	Clytia|LOC000641	Hydractinia|LOC130655638
OG0011408	Clytia|LOC000669	Hydractinia|LOC130655425
OG0011411	Clytia|LOC000720	Hydractinia|LOC130644445
OG0011412	Clytia|LOC000726	Hydractinia|LOC130645555
OG0011413	Clytia|LOC000727	Hydractinia|LOC130644430
OG0011417	Clytia|LOC000775	Hydractinia|LOC130644941
OG0011418	Clytia|LOC000817	Hydractinia|LOC130657948
OG0011419	Clytia|LOC000833	Hydractinia|LOC130656916
OG0011421	Clytia|LOC000873	Hydractinia|LOC130656920
OG0011423	Clytia|LOC000937	Hydractinia|LOC130657165, Hydractinia|LOC130656905
OG0011424	Clytia|LOC000951	Hydractinia|LOC130655374
OG0011425	Clytia|LOC000971	Hydractinia|LOC130653623
OG0011426	Clytia|LOC000992	Hydractinia|LOC130653758
OG0011427	Clytia|LOC000998	Hydractinia|LOC130655223
OG0011430	Clytia|LOC001006	Hydractinia|LOC130654151
OG0011433	Clytia|LOC001113	Hydractinia|LOC130614837
OG0011434	Clytia|LOC033604, Clytia|LOC001122	Hydractinia|LOC130656666
OG0011435	Clytia|LOC001198	Hydractinia|LOC130635953
OG0011436	Clytia|LOC027749, Clytia|LOC001199	Hydractinia|LOC130635951
OG0011437	Clytia|LOC001206	Hydractinia|LOC130635622
OG0011441	Clytia|LOC001421	Hydractinia|LOC130622167
OG0011443	Clytia|LOC001452	Hydractinia|LOC130621160
OG0011444	Clytia|LOC001453, Clytia|LOC009472	Hydractinia|LOC130622003
OG0011445	Clytia|LOC001461	Hydractinia|LOC130622196
OG0011446	Clytia|LOC001462	Hydractinia|LOC130622724
OG0011447	Clytia|LOC001569	Hydractinia|LOC130640932
OG0011448	Clytia|LOC001622	Hydractinia|LOC130626196
OG0011449	Clytia|LOC001629	Hydractinia|LOC130635472
OG0011450	Clytia|LOC041425, Clytia|LOC001633	Hydractinia|LOC130625614
OG0011456	Clytia|LOC001719	Hydractinia|LOC130622961
OG0011457	Clytia|LOC001727	Hydractinia|LOC130629256, Hydractinia|LOC130629436
OG0011460	Clytia|LOC001752	Hydractinia|LOC130614743
OG0011462	Clytia|LOC001799, Clytia|LOC027632	Hydractinia|LOC130632148
OG0011463	Clytia|LOC001817	Hydractinia|LOC130621435
OG0011464	Clytia|LOC001846	Hydractinia|LOC130621513
OG0011465	Clytia|LOC001903	Hydractinia|LOC130641647
OG0011466	Clytia|LOC001926	Hydractinia|LOC130641875
OG0011467	Clytia|LOC001984	Hydractinia|LOC130622987
OG0011470	Clytia|LOC002026	Hydractinia|LOC130623249
OG0011472	Clytia|LOC002108	Hydractinia|LOC130632030
OG0011473	Clytia|LOC002109	Hydractinia|LOC130636345, Hydractinia|LOC130638112
OG0011474	Clytia|LOC002115	Hydractinia|LOC130634481
OG0011476	Clytia|LOC002181	Hydractinia|LOC130649594
OG0011477	Clytia|LOC002209	Hydractinia|LOC130649378
OG0011478	Clytia|LOC002225	Hydractinia|LOC130649230, Hydractinia|LOC130648391
OG0011480	Clytia|LOC002261	Hydractinia|LOC130655609
OG0011481	Clytia|LOC002301	Hydractinia|LOC130622992
OG0011482	Clytia|LOC002316	Hydractinia|LOC130612052
OG0011483	Clytia|LOC002348	Hydractinia|LOC130655749
OG0011484	Clytia|LOC002351	Hydractinia|LOC130621231
OG0011485	Clytia|LOC002367	Hydractinia|LOC130647793
OG0011486	Clytia|LOC002439	Hydractinia|LOC130648818
OG0011488	Clytia|LOC002456	Hydractinia|LOC130649622
OG0011489	Clytia|LOC002460	Hydractinia|LOC130649585
OG0011491	Clytia|LOC002525	Hydractinia|LOC130635365
OG0011492	Clytia|LOC002534	Hydractinia|LOC130656807
OG0011493	Clytia|LOC002535	Hydractinia|LOC130657317
OG0011494	Clytia|LOC002543	Hydractinia|LOC130657182
OG0011495	Clytia|LOC002557	Hydractinia|LOC130646165
OG0011497	Clytia|LOC002612, Clytia|LOC002645	Hydractinia|LOC130645766
OG0011498	Clytia|LOC002616	Hydractinia|LOC130645125
OG0011500	Clytia|LOC002646	Hydractinia|LOC130645311
OG0011502	Clytia|LOC002698	Hydractinia|LOC130662486
OG0011503	Clytia|LOC002702	Hydractinia|LOC130662407
OG0011505	Clytia|LOC002743	Hydractinia|LOC130613299
OG0011506	Clytia|LOC002788	Hydractinia|LOC130647927
OG0011509	Clytia|LOC002847	Hydractinia|LOC130622017
OG0011512	Clytia|LOC002946	Hydractinia|LOC130636369
OG0011513	Clytia|LOC029993, Clytia|LOC002970	Hydractinia|LOC130636570
OG0011514	Clytia|LOC003004, Clytia|LOC003139	Hydractinia|LOC130612368
OG0011515	Clytia|LOC003008	Hydractinia|LOC130625855
OG0011516	Clytia|LOC003012	Hydractinia|LOC130625702, Hydractinia|LOC130626015
OG0011518	Clytia|LOC003092	Hydractinia|LOC130635643
OG0011519	Clytia|LOC003100	Hydractinia|LOC130636649
OG0011520	Clytia|LOC003122	Hydractinia|LOC130636701
OG0011521	Clytia|LOC003126	Hydractinia|LOC130654238
OG0011522	Clytia|LOC003164	Hydractinia|LOC130635877
OG0011524	Clytia|LOC017398, Clytia|LOC003196	Hydractinia|LOC130641510
OG0011526	Clytia|LOC003280, Clytia|LOC003258	Hydractinia|LOC130628543
OG0011528	Clytia|LOC003321	Hydractinia|LOC130629106, Hydractinia|LOC130624038
OG0011530	Clytia|LOC003382	Hydractinia|LOC130628798
OG0011533	Clytia|LOC003402	Hydractinia|LOC130641113, Hydractinia|LOC130640736
OG0011535	Clytia|LOC003439	Hydractinia|LOC130662657
OG0011536	Clytia|LOC003476	Hydractinia|LOC130612712
OG0011537	Clytia|LOC003515	Hydractinia|LOC130647353
OG0011539	Clytia|LOC003603, Clytia|LOC003585	Hydractinia|LOC130612327
OG0011540	Clytia|LOC003590	Hydractinia|LOC130624965
OG0011541	Clytia|LOC003595	Hydractinia|LOC130613124
OG0011542	Clytia|LOC003680	Hydractinia|LOC130656770
OG0011543	Clytia|LOC003681	Hydractinia|LOC130656775
OG0011545	Clytia|LOC003739	Hydractinia|LOC130629249, Hydractinia|LOC130628613
OG0011546	Clytia|LOC003804	Hydractinia|LOC130612534
OG0011548	Clytia|LOC003921	Hydractinia|LOC130635645
OG0011552	Clytia|LOC003947	Hydractinia|LOC130636064
OG0011553	Clytia|LOC007550, Clytia|LOC003976	Hydractinia|LOC130657724
OG0011557	Clytia|LOC004028	Hydractinia|LOC130629060
OG0011558	Clytia|LOC004030	Hydractinia|LOC130628929
OG0011560	Clytia|LOC004149	Hydractinia|LOC130648863
OG0011562	Clytia|LOC004156	Hydractinia|LOC130649164, Hydractinia|LOC130649499
OG0011563	Clytia|LOC004168	Hydractinia|LOC130649557
OG0011564	Clytia|LOC004170	Hydractinia|LOC130644764, Hydractinia|LOC130641737
OG0011566	Clytia|LOC004201	Hydractinia|LOC130613881
OG0011568	Clytia|LOC004213	Hydractinia|LOC130614252
OG0011570	Clytia|LOC004248	Hydractinia|LOC130613450
OG0011571	Clytia|LOC004272	Hydractinia|LOC130656294
OG0011572	Clytia|LOC004276	Hydractinia|LOC130656460
OG0011573	Clytia|LOC004280	Hydractinia|LOC130622279
OG0011574	Clytia|LOC004309	Hydractinia|LOC130657567
OG0011575	Clytia|LOC004378	Hydractinia|LOC130636631
OG0011577	Clytia|LOC004443	Hydractinia|LOC130654514
OG0011579	Clytia|LOC004463	Hydractinia|LOC130654234
OG0011580	Clytia|LOC004464	Hydractinia|LOC130655294
OG0011581	Clytia|LOC004469	Hydractinia|LOC130630243
OG0011582	Clytia|LOC004473	Hydractinia|LOC130655429
OG0011583	Clytia|LOC004480	Hydractinia|LOC130655172
OG0011584	Clytia|LOC004507	Hydractinia|LOC130624973
OG0011585	Clytia|LOC004510	Hydractinia|LOC130625439
OG0011586	Clytia|LOC004595, Clytia|LOC004573	Hydractinia|LOC130646262
OG0011587	Clytia|LOC004587	Hydractinia|LOC130645236
OG0011588	Clytia|LOC004630	Hydractinia|LOC130654595
OG0011589	Clytia|LOC028297, Clytia|LOC004649	Hydractinia|LOC130648549
OG0011592	Clytia|LOC004664	Hydractinia|LOC130645523
OG0011593	Clytia|LOC004695	Hydractinia|LOC130644999
OG0011595	Clytia|LOC004710	Hydractinia|LOC130645746
OG0011596	Clytia|LOC004732	Hydractinia|LOC130645176
OG0011597	Clytia|LOC004733	Hydractinia|LOC130645489
OG0011598	Clytia|LOC004737	Hydractinia|LOC130646260
OG0011601	Clytia|LOC004776	Hydractinia|LOC130629140
OG0011603	Clytia|LOC004817	Hydractinia|LOC130613157
OG0011604	Clytia|LOC004819	Hydractinia|LOC130612040
OG0011605	Clytia|LOC004823	Hydractinia|LOC130612894
OG0011606	Clytia|LOC004829	Hydractinia|LOC130612603
OG0011607	Clytia|LOC004834	Hydractinia|LOC130612312, Hydractinia|LOC130612721
OG0011608	Clytia|LOC004839	Hydractinia|LOC130613285
OG0011609	Clytia|LOC004848	Hydractinia|LOC130628557, Hydractinia|LOC130628631
OG0011610	Clytia|LOC004853	Hydractinia|LOC130629929
OG0011612	Clytia|LOC004919	Hydractinia|LOC130623350, Hydractinia|LOC130625905
OG0011613	Clytia|LOC004973, Clytia|LOC019524	Hydractinia|LOC130649170
OG0011615	Clytia|LOC005049, Clytia|LOC005035	Hydractinia|LOC130655086
OG0011616	Clytia|LOC005043	Hydractinia|LOC130655202
OG0011617	Clytia|LOC005044	Hydractinia|LOC130655201
OG0011618	Clytia|LOC005047	Hydractinia|LOC130654275
OG0011621	Clytia|LOC005119	Hydractinia|LOC130646182
OG0011622	Clytia|LOC005126	Hydractinia|LOC130644078, Hydractinia|LOC130641041
OG0011623	Clytia|LOC005173	Hydractinia|LOC130614169
OG0011624	Clytia|LOC005192	Hydractinia|LOC130644448
OG0011626	Clytia|LOC005248	Hydractinia|LOC130613964
OG0011627	Clytia|LOC030159, Clytia|LOC005249	Hydractinia|LOC130614597
OG0011628	Clytia|LOC005312	Hydractinia|LOC130648396
OG0011629	Clytia|LOC005355	Hydractinia|LOC130636449
OG0011630	Clytia|LOC005360	Hydractinia|LOC130656167
OG0011633	Clytia|LOC005558	Hydractinia|LOC130647858
OG0011634	Clytia|LOC005599, Clytia|LOC041416	Hydractinia|LOC130655683
OG0011635	Clytia|LOC005608	Hydractinia|LOC130630637
OG0011636	Clytia|LOC005622	Hydractinia|LOC130630447
OG0011637	Clytia|LOC005669	Hydractinia|LOC130622784
OG0011639	Clytia|LOC005721	Hydractinia|LOC130628570
OG0011640	Clytia|LOC005724	Hydractinia|LOC130635218, Hydractinia|LOC130648166
OG0011641	Clytia|LOC005766	Hydractinia|LOC130635616, Hydractinia|LOC130635498
OG0011642	Clytia|LOC005772	Hydractinia|LOC130636224
OG0011643	Clytia|LOC005777	Hydractinia|LOC130636681
OG0011649	Clytia|LOC005837	Hydractinia|LOC130657939
OG0011650	Clytia|LOC005847	Hydractinia|LOC130656941
OG0011651	Clytia|LOC005848	Hydractinia|LOC130657140
OG0011652	Clytia|LOC005849	Hydractinia|LOC130629313
OG0011653	Clytia|LOC006017	Hydractinia|LOC130614611, Hydractinia|LOC130614612
OG0011656	Clytia|LOC006143	Hydractinia|LOC130647113
OG0011657	Clytia|LOC006166	Hydractinia|LOC130644537
OG0011658	Clytia|LOC006191	Hydractinia|LOC130644224, Hydractinia|LOC130646215
OG0011659	Clytia|LOC006215	Hydractinia|LOC130636664
OG0011660	Clytia|LOC006222	Hydractinia|LOC130636184
OG0011663	Clytia|LOC006273	Hydractinia|LOC130626144
OG0011665	Clytia|LOC006326	Hydractinia|LOC130625776
OG0011666	Clytia|LOC006336, Clytia|LOC006337	Hydractinia|LOC130625765
OG0011669	Clytia|LOC006385, Clytia|LOC006364	Hydractinia|LOC130662741
OG0011670	Clytia|LOC006368	Hydractinia|LOC130662579
OG0011671	Clytia|LOC006370	Hydractinia|LOC130613187
OG0011672	Clytia|LOC006392	Hydractinia|LOC130612044, Hydractinia|LOC130613017
OG0011673	Clytia|LOC006422	Hydractinia|LOC130656727
OG0011674	Clytia|LOC006429	Hydractinia|LOC130640901
OG0011677	Clytia|LOC006541	Hydractinia|LOC130653956
OG0011678	Clytia|LOC006547	Hydractinia|LOC130621741
OG0011679	Clytia|LOC006554	Hydractinia|LOC130622608
OG0011680	Clytia|LOC006556	Hydractinia|LOC130622612
OG0011681	Clytia|LOC006595	Hydractinia|LOC130622352
OG0011682	Clytia|LOC006608	Hydractinia|LOC130621817
OG0011685	Clytia|LOC006715	Hydractinia|LOC130622589
OG0011686	Clytia|LOC006723	Hydractinia|LOC130622182
OG0011687	Clytia|LOC006724	Hydractinia|LOC130622179
OG0011688	Clytia|LOC006772	Hydractinia|LOC130630653
OG0011689	Clytia|LOC006802	Hydractinia|LOC130625721
OG0011690	Clytia|LOC006805	Hydractinia|LOC130625474
OG0011691	Clytia|LOC006811	Hydractinia|LOC130622941
OG0011693	Clytia|LOC006873	Hydractinia|LOC130644881, Hydractinia|LOC130623830
OG0011694	Clytia|LOC006876	Hydractinia|LOC130641609
OG0011695	Clytia|LOC006909	Hydractinia|LOC130641988, Hydractinia|LOC130638663
OG0011696	Clytia|LOC006915	Hydractinia|LOC130632867, Hydractinia|LOC130630277
OG0011697	Clytia|LOC006931, Clytia|LOC012764	Hydractinia|LOC130635443
OG0011698	Clytia|LOC006968	Hydractinia|LOC130613976
OG0011700	Clytia|LOC007042	Hydractinia|LOC130621472
OG0011701	Clytia|LOC007073, Clytia|LOC016355	Hydractinia|LOC130647447
OG0011702	Clytia|LOC007078	Hydractinia|LOC130612321
OG0011703	Clytia|LOC007090	Hydractinia|LOC130612700
OG0011704	Clytia|LOC007127	Hydractinia|LOC130612418
OG0011705	Clytia|LOC007131	Hydractinia|LOC130612333
OG0011706	Clytia|LOC007141	Hydractinia|LOC130662781
OG0011707	Clytia|LOC007167, Clytia|LOC027416	Hydractinia|LOC130623255
OG0011708	Clytia|LOC007246	Hydractinia|LOC130654867
OG0011710	Clytia|LOC007259	Hydractinia|LOC130653886, Hydractinia|LOC130654761
OG0011711	Clytia|LOC007275	Hydractinia|LOC130621646
OG0011712	Clytia|LOC040459, Clytia|LOC007283	Hydractinia|LOC130648909
OG0011714	Clytia|LOC007291	Hydractinia|LOC130623376
