Orthogroup	longest_isoform_XeniaProteins	longest_isoform_ClytiaProteins
OG0008458	Xenia|LOC124433770	Clytia|LOC042135
OG0008459	Xenia|LOC124447542	Clytia|LOC042136
OG0008461	Xenia|LOC124446644	Clytia|LOC042152
OG0008462	Xenia|LOC124435452	Clytia|LOC042187
OG0008463	Xenia|LOC124434310	Clytia|LOC042190
OG0008464	Xenia|LOC124433755	Clytia|LOC042195
OG0008465	Xenia|LOC124433924	Clytia|LOC042197
OG0008466	Xenia|LOC124435722	Clytia|LOC042198
OG0008467	Xenia|LOC124434957	Clytia|LOC042199
OG0008468	Xenia|LOC124440574	Clytia|LOC042200
OG0008469	Xenia|LOC124434877	Clytia|LOC042201
OG0008470	Xenia|LOC124434325	Clytia|LOC042206
OG0008471	Xenia|LOC124451842	Clytia|LOC042238
OG0008472	Xenia|LOC124453690	Clytia|LOC042239
OG0008473	Xenia|LOC124442766	Clytia|LOC042240
OG0008474	Xenia|LOC124450993	Clytia|LOC042245
OG0008475	Xenia|LOC124442200	Clytia|LOC042247
OG0008476	Xenia|LOC124451120	Clytia|LOC042254
OG0008477	Xenia|LOC124442908	Clytia|LOC042260
OG0008478	Xenia|LOC124442850	Clytia|LOC042264
OG0008479	Xenia|LOC124434767	Clytia|LOC042295
OG0008480	Xenia|LOC124450739	Clytia|LOC042329
OG0008481	Xenia|LOC124443644	Clytia|LOC042331
OG0008482	Xenia|LOC124438565	Clytia|LOC042332
OG0008483	Xenia|LOC124446634	Clytia|LOC042333
OG0008484	Xenia|LOC124448412	Clytia|LOC042355
OG0008485	Xenia|LOC124448041	Clytia|LOC042358
OG0008487	Xenia|LOC124459525	Clytia|LOC042399
OG0008488	Xenia|LOC124457013	Clytia|LOC042403
OG0008489	Xenia|LOC124440402	Clytia|LOC042419
OG0008490	Xenia|LOC124442249	Clytia|LOC042438
OG0008491	Xenia|LOC124451524	Clytia|LOC042454
OG0008492	Xenia|LOC124434609	Clytia|LOC042455
OG0008493	Xenia|LOC124434062	Clytia|LOC042472
OG0008495	Xenia|LOC124434141	Clytia|LOC042481
OG0008496	Xenia|LOC124439264	Clytia|LOC042482
OG0008497	Xenia|LOC124452516	Clytia|LOC042526, Clytia|LOC043341
OG0008498	Xenia|LOC124438722	Clytia|LOC042537
OG0008499	Xenia|LOC124450252	Clytia|LOC042546
OG0008500	Xenia|LOC124454539	Clytia|LOC042547
OG0008501	Xenia|LOC124459647	Clytia|LOC042580
OG0008502	Xenia|LOC124446910	Clytia|LOC042584
OG0008503	Xenia|LOC124445313	Clytia|LOC042600
OG0008504	Xenia|LOC124441317	Clytia|LOC042609
OG0008505	Xenia|LOC124446789	Clytia|LOC042615
OG0008506	Xenia|LOC124442535	Clytia|LOC042620
OG0008507	Xenia|LOC124434730	Clytia|LOC042661
OG0008508	Xenia|LOC124434012	Clytia|LOC042667
OG0008509	Xenia|LOC124434054	Clytia|LOC042670
OG0008510	Xenia|LOC124435395	Clytia|LOC042676
OG0008511	Xenia|LOC124439153	Clytia|LOC042720
OG0008512	Xenia|LOC124439235	Clytia|LOC042721
OG0008513	Xenia|LOC124434662	Clytia|LOC042798
OG0008514	Xenia|LOC124446647	Clytia|LOC042802
OG0008515	Xenia|LOC124446725	Clytia|LOC042803
OG0008516	Xenia|LOC124446718	Clytia|LOC042804
OG0008517	Xenia|LOC124445604	Clytia|LOC042805
OG0008518	Xenia|LOC124446609	Clytia|LOC042810
OG0008519	Xenia|LOC124435721	Clytia|LOC042811
OG0008520	Xenia|LOC124446351	Clytia|LOC042847
OG0008521	Xenia|LOC124438551	Clytia|LOC042877
OG0008522	Xenia|LOC124450391	Clytia|LOC042880
OG0008523	Xenia|LOC124438618	Clytia|LOC042881
OG0008524	Xenia|LOC124445189	Clytia|LOC042884
OG0008525	Xenia|LOC124447183	Clytia|LOC042888
OG0008526	Xenia|LOC124443858	Clytia|LOC042892
OG0008527	Xenia|LOC124438111	Clytia|LOC042898
OG0008528	Xenia|LOC124445221	Clytia|LOC042899
OG0008529	Xenia|LOC124433819	Clytia|LOC042900
OG0008530	Xenia|LOC124440018	Clytia|LOC042901
OG0008531	Xenia|LOC124439893	Clytia|LOC042906
OG0008532	Xenia|LOC124440579	Clytia|LOC042908
OG0008533	Xenia|LOC124438566	Clytia|LOC042912
OG0008534	Xenia|LOC124447178	Clytia|LOC042916
OG0008535	Xenia|LOC124456270	Clytia|LOC042921
OG0008536	Xenia|LOC124439990	Clytia|LOC042926
OG0008537	Xenia|LOC124434060	Clytia|LOC042927
OG0008538	Xenia|LOC124439795	Clytia|LOC042932
OG0008539	Xenia|LOC124445788	Clytia|LOC042974
OG0008540	Xenia|LOC124447201	Clytia|LOC042977
OG0008541	Xenia|LOC124447250	Clytia|LOC042983
OG0008542	Xenia|LOC124453197	Clytia|LOC042991
OG0008543	Xenia|LOC124434919	Clytia|LOC042992
OG0008544	Xenia|LOC124444086	Clytia|LOC042996
OG0008545	Xenia|LOC124452889	Clytia|LOC042998
OG0008546	Xenia|LOC124440299	Clytia|LOC043045
OG0008547	Xenia|LOC124446805	Clytia|LOC043052
OG0008548	Xenia|LOC124447513	Clytia|LOC043053
OG0008549	Xenia|LOC124447163	Clytia|LOC043054
OG0008550	Xenia|LOC124446540	Clytia|LOC043058
OG0008551	Xenia|LOC124447427	Clytia|LOC043061
OG0008552	Xenia|LOC124458538	Clytia|LOC043125
OG0008554	Xenia|LOC124453289	Clytia|LOC043153
OG0008555	Xenia|LOC124444270	Clytia|LOC043158
OG0008557	Xenia|LOC124434537	Clytia|LOC043218
OG0008558	Xenia|LOC124434916	Clytia|LOC043220
OG0008559	Xenia|LOC124434444	Clytia|LOC043223
OG0008560	Xenia|LOC124434911	Clytia|LOC043225
OG0008561	Xenia|LOC124453680	Clytia|LOC043226
OG0008562	Xenia|LOC124447125	Clytia|LOC043230
OG0008564	Xenia|LOC124444626	Clytia|LOC043261
OG0008565	Xenia|LOC124445020	Clytia|LOC043278
OG0008566	Xenia|LOC124440031	Clytia|LOC043288
OG0008567	Xenia|LOC124439910	Clytia|LOC043289
OG0008568	Xenia|LOC124435458	Clytia|LOC043290
OG0008569	Xenia|LOC124440166	Clytia|LOC043320
OG0008570	Xenia|LOC124447411	Clytia|LOC043343
OG0008571	Xenia|LOC124435461	Clytia|LOC043364
OG0008572	Xenia|LOC124437528	Clytia|LOC043382
OG0008573	Xenia|LOC124436506	Clytia|LOC043383
OG0008574	Xenia|LOC124437391	Clytia|LOC043387
OG0008575	Xenia|LOC124436323	Clytia|LOC043388
OG0008576	Xenia|LOC124440207	Clytia|LOC043395
OG0008577	Xenia|LOC124434282	Clytia|LOC043402
OG0008578	Xenia|LOC124440813	Clytia|LOC043407
OG0008579	Xenia|LOC124451387	Clytia|LOC043413
OG0008580	Xenia|LOC124444000	Clytia|LOC043437
OG0008581	Xenia|LOC124438656	Clytia|LOC043438
OG0008582	Xenia|LOC124438556	Clytia|LOC043443
OG0008583	Xenia|LOC124450336	Clytia|LOC043444
OG0008584	Xenia|LOC124437037	Clytia|LOC043452
OG0008585	Xenia|LOC124443191	Clytia|LOC043456
OG0008586	Xenia|LOC124441262	Clytia|LOC043458
OG0008587	Xenia|LOC124444202	Clytia|LOC043459
OG0008588	Xenia|LOC124435411	Clytia|LOC043461
OG0008589	Xenia|LOC124445175	Clytia|LOC043472, Clytia|LOC043480, Clytia|LOC043479
OG0008590	Xenia|LOC124434516	Clytia|LOC043476
OG0008591	Xenia|LOC124436212	Clytia|LOC043514
OG0008592	Xenia|LOC124444056	Clytia|LOC043534
OG0008593	Xenia|LOC124442502	Clytia|LOC043535
OG0008594	Xenia|LOC124444324	Clytia|LOC043536
OG0008595	Xenia|LOC124441665	Clytia|LOC043541
OG0008596	Xenia|LOC124443505	Clytia|LOC043548
OG0008597	Xenia|LOC124441380	Clytia|LOC043550
OG0008598	Xenia|LOC124437857	Clytia|LOC043601
OG0008599	Xenia|LOC124437139	Clytia|LOC043606
OG0008601	Xenia|LOC124449366	Clytia|LOC043635
OG0008602	Xenia|LOC124448937	Clytia|LOC043637
OG0008603	Xenia|LOC124448936	Clytia|LOC043638
OG0008604	Xenia|LOC124453178	Clytia|LOC043650
OG0008605	Xenia|LOC124447992	Clytia|LOC043651
OG0008606	Xenia|LOC124447718	Clytia|LOC043652
OG0008607	Xenia|LOC124448333	Clytia|LOC043653
OG0008608	Xenia|LOC124449600	Clytia|LOC043654
OG0008609	Xenia|LOC124448150	Clytia|LOC043655
OG0008610	Xenia|LOC124447838	Clytia|LOC043656
OG0008611	Xenia|LOC124434885	Clytia|LOC043682
OG0008612	Xenia|LOC124434219	Clytia|LOC043694
OG0008613	Xenia|LOC124435450	Clytia|LOC043705
OG0008614	Xenia|LOC124450943	Clytia|LOC043722
OG0008615	Xenia|LOC124438703	Clytia|LOC043725
OG0008616	Xenia|LOC124438326	Clytia|LOC043727
OG0008617	Xenia|LOC124438586	Clytia|LOC043728
OG0008618	Xenia|LOC124439285	Clytia|LOC043730
OG0008619	Xenia|LOC124444610	Clytia|LOC043733
OG0008620	Xenia|LOC124439478	Clytia|LOC043736
OG0008621	Xenia|LOC124439580	Clytia|LOC043742
OG0008622	Xenia|LOC124437040	Clytia|LOC043769
OG0008623	Xenia|LOC124436177	Clytia|LOC043771
OG0008624	Xenia|LOC124437274	Clytia|LOC043774
OG0008625	Xenia|LOC124436519	Clytia|LOC043775
OG0008626	Xenia|LOC124437830	Clytia|LOC043778
OG0008627	Xenia|LOC124437547	Clytia|LOC043780
OG0008628	Xenia|LOC124437396	Clytia|LOC043782
OG0008629	Xenia|LOC124439609	Clytia|LOC043784
OG0008630	Xenia|LOC124444290, Xenia|LOC124444292	Clytia|LOC043785
OG0008631	Xenia|LOC124452874	Clytia|LOC043786
OG0008632	Xenia|LOC124457486	Clytia|LOC043816
OG0008633	Xenia|LOC124451926	Clytia|LOC043830
OG0008634	Xenia|LOC124440747	Clytia|LOC043834
OG0008635	Xenia|LOC124435057	Clytia|LOC043843
OG0008636	Xenia|LOC124452432	Clytia|LOC043844
OG0008637	Xenia|LOC124436503	Clytia|LOC043845
OG0008638	Xenia|LOC124448050	Clytia|LOC043853
OG0008639	Xenia|LOC124452869	Clytia|LOC043868
OG0008640	Xenia|LOC124438721	Clytia|LOC043869
OG0008641	Xenia|LOC124441180	Clytia|LOC043872
OG0008642	Xenia|LOC124444055	Clytia|LOC043881
OG0008643	Xenia|LOC124444726	Clytia|LOC043883
OG0008644	Xenia|LOC124444630	Clytia|LOC043886
OG0008645	Xenia|LOC124453740	Clytia|LOC043891
OG0008646	Xenia|LOC124443746	Clytia|LOC043908
OG0008647	Xenia|LOC124443973	Clytia|LOC043915
OG0008648	Xenia|LOC124453824	Clytia|LOC043916
OG0008649	Xenia|LOC124444279	Clytia|LOC043918
OG0008650	Xenia|LOC124446129	Clytia|LOC043943
OG0008651	Xenia|LOC124453691	Clytia|LOC043945
OG0008652	Xenia|LOC124453335	Clytia|LOC043970
OG0008653	Xenia|LOC124452609	Clytia|LOC043972
OG0008654	Xenia|LOC124452919	Clytia|LOC043973
OG0008655	Xenia|LOC124453695	Clytia|LOC043974
OG0008656	Xenia|LOC124453048	Clytia|LOC043982
OG0008657	Xenia|LOC124435814	Clytia|LOC044038
OG0008659	Xenia|LOC124440298	Clytia|LOC044049
OG0008660	Xenia|LOC124440327	Clytia|LOC044064
OG0008661	Xenia|LOC124440697	Clytia|LOC044065
OG0008662	Xenia|LOC124440589	Clytia|LOC044069
OG0008663	Xenia|LOC124440158	Clytia|LOC044075
OG0008664	Xenia|LOC124443783	Clytia|LOC044076
OG0008665	Xenia|LOC124440371	Clytia|LOC044077
OG0008666	Xenia|LOC124438378	Clytia|LOC044078
OG0008668	Xenia|LOC124436821	Clytia|LOC044081
OG0008669	Xenia|LOC124445240	Clytia|LOC044083
OG0008670	Xenia|LOC124436961	Clytia|LOC044084
OG0008671	Xenia|LOC124437415	Clytia|LOC044085
OG0008672	Xenia|LOC124437064	Clytia|LOC044087
OG0008674	Xenia|LOC124451767	Clytia|LOC044095
OG0008675	Xenia|LOC124437849	Clytia|LOC044099
OG0008676	Xenia|LOC124440406	Clytia|LOC044111
OG0008677	Xenia|LOC124447580	Clytia|LOC044114
OG0008678	Xenia|LOC124439856	Clytia|LOC044116
OG0008679	Xenia|LOC124439072	Clytia|LOC044117
OG0008680	Xenia|LOC124445274, Xenia|LOC124445280, Xenia|LOC124445258	Clytia|LOC044127
OG0008681	Xenia|LOC124441484	Clytia|LOC044133
OG0008682	Xenia|LOC124440307	Clytia|LOC044144
OG0008683	Xenia|LOC124439677	Clytia|LOC044146
OG0008684	Xenia|LOC124440405	Clytia|LOC044149
OG0008685	Xenia|LOC124445148	Clytia|LOC044150
OG0008686	Xenia|LOC124440611	Clytia|LOC044176
OG0008687	Xenia|LOC124450365	Clytia|LOC044223
OG0008688	Xenia|LOC124446876	Clytia|LOC044225
OG0008689	Xenia|LOC124435684	Clytia|LOC044240
OG0008690	Xenia|LOC124453645	Clytia|LOC044260
OG0008691	Xenia|LOC124438399	Clytia|LOC044267
OG0008692	Xenia|LOC124443895	Clytia|LOC044270
OG0008693	Xenia|LOC124441372	Clytia|LOC044271
OG0008694	Xenia|LOC124442624	Clytia|LOC044273
OG0008695	Xenia|LOC124443678	Clytia|LOC044277
OG0008696	Xenia|LOC124452840	Clytia|LOC044280
OG0008697	Xenia|LOC124444535	Clytia|LOC044282
OG0008698	Xenia|LOC124441926	Clytia|LOC044286
OG0008699	Xenia|LOC124441969	Clytia|LOC044288
OG0008700	Xenia|LOC124444964	Clytia|LOC044291
OG0008701	Xenia|LOC124441004	Clytia|LOC044302
OG0008702	Xenia|LOC124446001	Clytia|LOC044306
OG0008703	Xenia|LOC124443805	Clytia|LOC044315
OG0008704	Xenia|LOC124439283	Clytia|LOC044318
OG0008705	Xenia|LOC124434937	Clytia|LOC044322
OG0008706	Xenia|LOC124444902	Clytia|LOC044326
OG0008707	Xenia|LOC124441854	Clytia|LOC044329
OG0008708	Xenia|LOC124443983	Clytia|LOC044332
OG0008709	Xenia|LOC124442970	Clytia|LOC044335
OG0008710	Xenia|LOC124443042	Clytia|LOC044342
OG0008711	Xenia|LOC124444718	Clytia|LOC044353
OG0008712	Xenia|LOC124443036	Clytia|LOC044355
OG0008713	Xenia|LOC124444087	Clytia|LOC044357
OG0008714	Xenia|LOC124442482	Clytia|LOC044360
OG0008715	Xenia|LOC124444520	Clytia|LOC044362
OG0008716	Xenia|LOC124442967	Clytia|LOC044365
OG0008717	Xenia|LOC124442683	Clytia|LOC044366
OG0008718	Xenia|LOC124444483	Clytia|LOC044368
OG0008719	Xenia|LOC124444203	Clytia|LOC044371
OG0008720	Xenia|LOC124442362	Clytia|LOC044373
OG0008721	Xenia|LOC124443866	Clytia|LOC044377
OG0008722	Xenia|LOC124443162	Clytia|LOC044385
OG0008723	Xenia|LOC124434847	Clytia|LOC044390
OG0008724	Xenia|LOC124452755	Clytia|LOC044513
OG0008725	Xenia|LOC124453103	Clytia|LOC044515
OG0008726	Xenia|LOC124452566	Clytia|LOC044521
OG0008727	Xenia|LOC124456555, Xenia|LOC124445154	Clytia|LOC044522
OG0008728	Xenia|LOC124452754	Clytia|LOC044523
OG0008729	Xenia|LOC124453085	Clytia|LOC044546
OG0008730	Xenia|LOC124453163	Clytia|LOC044548
OG0008731	Xenia|LOC124452535, Xenia|LOC124453275	Clytia|LOC044551
OG0008733	Xenia|LOC124453179	Clytia|LOC044557
OG0008734	Xenia|LOC124443581	Clytia|LOC044558
OG0008735	Xenia|LOC124452571	Clytia|LOC044559
OG0008736	Xenia|LOC124437272	Clytia|LOC044601
OG0008737	Xenia|LOC124436902	Clytia|LOC044603
OG0008738	Xenia|LOC124441805	Clytia|LOC044606
OG0008739	Xenia|LOC124440593	Clytia|LOC044609
OG0008740	Xenia|LOC124438982	Clytia|LOC044654
OG0008741	Xenia|LOC124438978	Clytia|LOC044656, Clytia|LOC044666
OG0008742	Xenia|LOC124433826	Clytia|LOC044689
OG0008743	Xenia|LOC124435351	Clytia|LOC044692
OG0008744	Xenia|LOC124434590	Clytia|LOC044696
OG0008745	Xenia|LOC124435352	Clytia|LOC044697
OG0008746	Xenia|LOC124452407	Clytia|LOC044728
OG0008747	Xenia|LOC124454445	Clytia|LOC044729
OG0008748	Xenia|LOC124435038	Clytia|LOC044754
OG0008749	Xenia|LOC124435040	Clytia|LOC044762
OG0008750	Xenia|LOC124434339	Clytia|LOC044765
OG0008751	Xenia|LOC124458091	Clytia|LOC044789
OG0008752	Xenia|LOC124454579	Clytia|LOC044793
OG0008753	Xenia|LOC124438398	Clytia|LOC044809
OG0008754	Xenia|LOC124438397	Clytia|LOC044817
OG0008755	Xenia|LOC124459514	Clytia|LOC044822
OG0008756	Xenia|LOC124455514	Clytia|LOC044825
OG0008757	Xenia|LOC124438423	Clytia|LOC044836
OG0008758	Xenia|LOC124439558	Clytia|LOC044837
OG0008760	Xenia|LOC124457730	Clytia|LOC044840
OG0008761	Xenia|LOC124438650	Clytia|LOC044897
OG0008762	Xenia|LOC124450317	Clytia|LOC044931
OG0008763	Xenia|LOC124444722	Clytia|LOC044936
OG0008764	Xenia|LOC124448305	Clytia|LOC044937
OG0008765	Xenia|LOC124445004	Clytia|LOC044938
OG0008767	Xenia|LOC124441384	Clytia|LOC044951
OG0008768	Xenia|LOC124443786	Clytia|LOC044952
OG0008769	Xenia|LOC124436407	Clytia|LOC044953
OG0008771	Xenia|LOC124450394	Clytia|LOC044990
OG0008772	Xenia|LOC124453771	Clytia|LOC044994
OG0008773	Xenia|LOC124441234	Clytia|LOC045009
OG0008774	Xenia|LOC124438392	Clytia|LOC045013
OG0008775	Xenia|LOC124453334	Clytia|LOC045021
OG0008776	Xenia|LOC124452491	Clytia|LOC045036
OG0008777	Xenia|LOC124452560	Clytia|LOC045039
OG0008778	Xenia|LOC124447031	Clytia|LOC045075
OG0008779	Xenia|LOC124445265	Clytia|LOC045076
OG0008780	Xenia|LOC124447034	Clytia|LOC045080
OG0008782	Xenia|LOC124441269	Clytia|LOC045121
OG0008783	Xenia|LOC124442673	Clytia|LOC045129
OG0008784	Xenia|LOC124457596	Clytia|LOC045134
OG0008785	Xenia|LOC124443934	Clytia|LOC045139
OG0008786	Xenia|LOC124447880	Clytia|LOC045141
OG0008787	Xenia|LOC124442755	Clytia|LOC045145
OG0008788	Xenia|LOC124442843	Clytia|LOC045146
OG0008789	Xenia|LOC124442171	Clytia|LOC045175
OG0008790	Xenia|LOC124444627	Clytia|LOC045176
OG0008791	Xenia|LOC124458149	Clytia|LOC045184
OG0008792	Xenia|LOC124443615	Clytia|LOC045186
OG0008793	Xenia|LOC124443655	Clytia|LOC045189
OG0008794	Xenia|LOC124452899	Clytia|LOC045214
OG0008795	Xenia|LOC124436224	Clytia|LOC045220
OG0008796	Xenia|LOC124436185	Clytia|LOC045221
OG0008797	Xenia|LOC124437656	Clytia|LOC045235
OG0008798	Xenia|LOC124446308	Clytia|LOC045243
OG0008799	Xenia|LOC124437522	Clytia|LOC045245, Clytia|LOC045348
OG0008800	Xenia|LOC124435801	Clytia|LOC045246
OG0008801	Xenia|LOC124437056	Clytia|LOC045248
OG0008802	Xenia|LOC124436483	Clytia|LOC045262
OG0008803	Xenia|LOC124437016	Clytia|LOC045266
OG0008804	Xenia|LOC124452650	Clytia|LOC045274
OG0008805	Xenia|LOC124437600	Clytia|LOC045280
OG0008806	Xenia|LOC124436808	Clytia|LOC045281
OG0008808	Xenia|LOC124436626	Clytia|LOC045292
OG0008809	Xenia|LOC124435813	Clytia|LOC045293
OG0008810	Xenia|LOC124436485	Clytia|LOC045302
OG0008811	Xenia|LOC124445326	Clytia|LOC045407
OG0008812	Xenia|LOC124433598	Clytia|LOC045413
OG0008813	Xenia|LOC124447760	Clytia|LOC045415
OG0008814	Xenia|LOC124438620	Clytia|LOC045431
OG0008815	Xenia|LOC124442583	Clytia|LOC045455
OG0008816	Xenia|LOC124448935	Clytia|LOC045473
OG0008817	Xenia|LOC124449365	Clytia|LOC045474
OG0008818	Xenia|LOC124440578	Clytia|LOC045478
OG0008819	Xenia|LOC124449590	Clytia|LOC045483
OG0008820	Xenia|LOC124441379	Clytia|LOC045485
OG0008821	Xenia|LOC124457469	Clytia|LOC045489
OG0008822	Xenia|LOC124442774	Clytia|LOC045512
OG0008823	Xenia|LOC124441723	Clytia|LOC045513
OG0008824	Xenia|LOC124453229	Clytia|LOC045514
OG0008825	Xenia|LOC124440932	Clytia|LOC045516
OG0008826	Xenia|LOC124442177	Clytia|LOC045517
OG0008827	Xenia|LOC124434713	Clytia|LOC045542
OG0008828	Xenia|LOC124452694	Clytia|LOC045558
OG0008829	Xenia|LOC124437191	Clytia|LOC045581
OG0008830	Xenia|LOC124445551	Clytia|LOC045584
OG0008831	Xenia|LOC124442206	Clytia|LOC045586
OG0008832	Xenia|LOC124450741	Clytia|LOC045593
OG0008833	Xenia|LOC124442281	Clytia|LOC045595
OG0008834	Xenia|LOC124445968	Clytia|LOC045610
OG0008835	Xenia|LOC124434785	Clytia|LOC045612
OG0008836	Xenia|LOC124434563	Clytia|LOC045615
OG0008838	Xenia|LOC124434913	Clytia|LOC045619
OG0008839	Xenia|LOC124446139	Clytia|LOC045621
OG0008840	Xenia|LOC124434695	Clytia|LOC045622
OG0008841	Xenia|LOC124445732	Clytia|LOC045635
OG0008842	Xenia|LOC124434736	Clytia|LOC045639
OG0008843	Xenia|LOC124435406	Clytia|LOC045652
OG0008844	Xenia|LOC124435347	Clytia|LOC045653
OG0008845	Xenia|LOC124456950	Clytia|LOC045731, Clytia|LOC045759
OG0008846	Xenia|LOC124459621	Clytia|LOC045732
OG0008847	Xenia|LOC124446026	Clytia|LOC045734
OG0008848	Xenia|LOC124433502	Clytia|LOC045735
OG0008849	Xenia|LOC124455298	Clytia|LOC045739
OG0008850	Xenia|LOC124448805	Clytia|LOC045740
OG0008851	Xenia|LOC124459634	Clytia|LOC045749
OG0008852	Xenia|LOC124441443	Clytia|LOC045750
OG0008853	Xenia|LOC124433359	Clytia|LOC045752
OG0008854	Xenia|LOC124434432	Clytia|LOC045753
OG0008856	Xenia|LOC124452706	Clytia|LOC045764
OG0008857	Xenia|LOC124448905	Clytia|LOC045773
OG0008858	Xenia|LOC124433589	Clytia|LOC045793
OG0008859	Xenia|LOC124436916	Clytia|LOC045816
OG0008860	Xenia|LOC124453113	Clytia|LOC045837
OG0008861	Xenia|LOC124437401	Clytia|LOC045843
OG0008862	Xenia|LOC124436667	Clytia|LOC045844
OG0008863	Xenia|LOC124436998	Clytia|LOC045848
OG0009226	Xenia|LOC124458745	Clytia|LOC000028
OG0009228	Xenia|LOC124457671	Clytia|LOC000040
OG0009229	Xenia|LOC124433430	Clytia|LOC000050
OG0009231	Xenia|LOC124439639	Clytia|LOC000072
OG0009233	Xenia|LOC124459583	Clytia|LOC000127
OG0009234	Xenia|LOC124450737	Clytia|LOC000133
OG0009240	Xenia|LOC124453672	Clytia|LOC000274
OG0009241	Xenia|LOC124435677	Clytia|LOC000310
OG0009246	Xenia|LOC124440112	Clytia|LOC000338
OG0009249	Xenia|LOC124438657	Clytia|LOC000489
OG0009251	Xenia|LOC124438555	Clytia|LOC000518
OG0009254	Xenia|LOC124443962	Clytia|LOC000576
OG0009256	Xenia|LOC124450279	Clytia|LOC000625
OG0009257	Xenia|LOC124446940	Clytia|LOC000628
OG0009263	Xenia|LOC124445764	Clytia|LOC000776
OG0009266	Xenia|LOC124443548	Clytia|LOC000824
OG0009269	Xenia|LOC124441306	Clytia|LOC000853
OG0009278	Xenia|LOC124436575	Clytia|LOC001097
OG0009283	Xenia|LOC124447210, Xenia|LOC124447185	Clytia|LOC001217
OG0009292	Xenia|LOC124441982	Clytia|LOC001464
OG0009296	Xenia|LOC124436368	Clytia|LOC001585
OG0009297	Xenia|LOC124439473	Clytia|LOC001627
OG0009303	Xenia|LOC124437574	Clytia|LOC001769
OG0009307	Xenia|LOC124437652	Clytia|LOC001841
OG0009323	Xenia|LOC124447244	Clytia|LOC002296
OG0009324	Xenia|LOC124433760	Clytia|LOC002302
OG0009329	Xenia|LOC124438888	Clytia|LOC002379
OG0009333	Xenia|LOC124439906	Clytia|LOC002469
OG0009336	Xenia|LOC124436815	Clytia|LOC002554
OG0009341	Xenia|LOC124433764	Clytia|LOC002636
OG0009343	Xenia|LOC124443039	Clytia|LOC002672
OG0009344	Xenia|LOC124438494	Clytia|LOC002681
OG0009346	Xenia|LOC124447809	Clytia|LOC002686
OG0009348	Xenia|LOC124438113	Clytia|LOC002691
OG0009350	Xenia|LOC124459606	Clytia|LOC002706
OG0009351	Xenia|LOC124436554	Clytia|LOC002708
OG0009355	Xenia|LOC124454607	Clytia|LOC002774
OG0009357	Xenia|LOC124433336	Clytia|LOC002790
OG0009361	Xenia|LOC124438253	Clytia|LOC002866
OG0009364	Xenia|LOC124446095	Clytia|LOC002948
OG0009365	Xenia|LOC124446939	Clytia|LOC003090
OG0009369	Xenia|LOC124446260	Clytia|LOC003186
OG0009376	Xenia|LOC124452587	Clytia|LOC003260
OG0009377	Xenia|LOC124453765	Clytia|LOC003274
OG0009383	Xenia|LOC124451019	Clytia|LOC003448
OG0009392	Xenia|LOC124439221	Clytia|LOC003586
OG0009396	Xenia|LOC124440106	Clytia|LOC003794
OG0009397	Xenia|LOC124439941	Clytia|LOC003847
OG0009400	Xenia|LOC124446097	Clytia|LOC003924
OG0009405	Xenia|LOC124445394	Clytia|LOC003981
OG0009409	Xenia|LOC124433439	Clytia|LOC004014
OG0009412	Xenia|LOC124444344	Clytia|LOC004134
OG0009414	Xenia|LOC124448318	Clytia|LOC004143
OG0009417	Xenia|LOC124449451	Clytia|LOC004197
OG0009418	Xenia|LOC124437167	Clytia|LOC004228
OG0009422	Xenia|LOC124438400	Clytia|LOC004301
OG0009423	Xenia|LOC124441340	Clytia|LOC004312
OG0009426	Xenia|LOC124446878	Clytia|LOC004431
OG0009430	Xenia|LOC124434491	Clytia|LOC004462
OG0009433	Xenia|LOC124435265	Clytia|LOC004505
OG0009434	Xenia|LOC124435727	Clytia|LOC004524
OG0009438	Xenia|LOC124444022	Clytia|LOC004580
OG0009439	Xenia|LOC124435533, Xenia|LOC124438669	Clytia|LOC004598
OG0009441	Xenia|LOC124452551	Clytia|LOC004661
OG0009443	Xenia|LOC124444354	Clytia|LOC004724
OG0009449	Xenia|LOC124440906	Clytia|LOC004888
OG0009451	Xenia|LOC124443672	Clytia|LOC004923
OG0009452	Xenia|LOC124446072	Clytia|LOC004925
OG0009453	Xenia|LOC124439340	Clytia|LOC004949
OG0009454	Xenia|LOC124442467	Clytia|LOC004965
OG0009460	Xenia|LOC124458216	Clytia|LOC005106, Clytia|LOC005125
OG0009465	Xenia|LOC124436873	Clytia|LOC005170
OG0009467	Xenia|LOC124445436	Clytia|LOC005239
OG0009468	Xenia|LOC124443978	Clytia|LOC005250
OG0009470	Xenia|LOC124444288	Clytia|LOC005260
OG0009476	Xenia|LOC124440729, Xenia|LOC124440728	Clytia|LOC005377
OG0009478	Xenia|LOC124458095	Clytia|LOC005420
OG0009480	Xenia|LOC124445973	Clytia|LOC005448, Clytia|LOC005432
OG0009486	Xenia|LOC124440832	Clytia|LOC026599, Clytia|LOC017141, Clytia|LOC005612
OG0009489	Xenia|LOC124453257	Clytia|LOC005714
OG0009496	Xenia|LOC124437080	Clytia|LOC005844
OG0009498	Xenia|LOC124435503	Clytia|LOC005903
